address,session_id,audit_status,model,pred_swc_list,pred_swc_count,is_other,pred_source,pred_reason,rule_scores_json,rule_matched_json,llm_fallback_json,llm_explanation_json,full_report_available,full_report_chars,full_report_path,static_summary_chars,static_summary_path,record_json_path,audit_attempts,empty_report_retries_used,finding_number,execution_time,gt_swc_set,error
0x08dbf4f942ba8cd7871c13addefdffef3e5a8035,a438107f-a281-495c-b9ec-c137ce083978,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"The contract uses Solidity 0.4.24 which lacks built-in integer overflow checks, corresponding to SWC-101. Multiple unsafe arithmetic operations were identified across functions, including in CappedVault.withdraw() and PresalePackThree.calculatePrice(), indicating SWC-107 violations. Evidence: Compiler version 0.4.24 lacks built-in overflow protection (Task 9); Multiple unsafe arithmetic operations identified (Task 1.1.1); Integer underflow vulnerability in calculatePrice() function (Task 4)","{""SWC-101"": 4.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""re:\\boverflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Compiler version 0.4.24 lacks built-in overflow protection (Task 9)"", ""Multiple unsafe arithmetic operations identified (Task 1.1.1)"", ""Integer underflow vulnerability in calculatePrice() function (Task 4)""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The contract uses Solidity 0.4.24 which lacks built-in integer overflow checks, corresponding to SWC-101. Multiple unsafe arithmetic operations were identified across functions, including in CappedVault.withdraw() and PresalePackThree.calculatePrice(), indicating SWC-107 violations.\"",\n  \""evidence\"": [\n    \""Compiler version 0.4.24 lacks built-in overflow protection (Task 9)\"",\n    \""Multiple unsafe arithmetic operations identified (Task 1.1.1)\"",\n    \""Integer underflow vulnerability in calculatePrice() function (Task 4)\""\n  ]\n}"", ""reason"": ""The contract uses Solidity 0.4.24 which lacks built-in integer overflow checks, corresponding to SWC-101. Multiple unsafe arithmetic operations were identified across functions, including in CappedVault.withdraw() and PresalePackThree.calculatePrice(), indicating SWC-107 violations.""}",0,0,,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x08dbf4f942ba8cd7871c13addefdffef3e5a8035/record.json,1,0,12,1607.912427663803,SWC-101,
0x093c77e355467e26e10a49fa5669d16ca73beabd,96408432-b8b0-4e26-8d1e-5e59809f8566,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"The chosen labels are reasonable because the contract exhibits multiple arithmetic vulnerabilities fitting SWC-101 and insufficient validation for external calls aligning with SWC-107. These issues were confirmed through both static analysis and code review, indicating systemic weaknesses. Evidence: Integer overflow/underflow found in arithmetic operations (Finding 2).; Reentrancy risk identified due to unsafe external calls (Finding 1).; Access control flaws allow unauthorized external interactions (Finding 3).","{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Integer overflow/underflow found in arithmetic operations (Finding 2)."", ""Reentrancy risk identified due to unsafe external calls (Finding 1)."", ""Access control flaws allow unauthorized external interactions (Finding 3).""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The chosen labels are reasonable because the contract exhibits multiple arithmetic vulnerabilities fitting SWC-101 and insufficient validation for external calls aligning with SWC-107. These issues were confirmed through both static analysis and code review, indicating systemic weaknesses.\"",\n  \""evidence\"": [\n    \""Integer overflow/underflow found in arithmetic operations (Finding 2).\"",\n    \""Reentrancy risk identified due to unsafe external calls (Finding 1).\"",\n    \""Access control flaws allow unauthorized external interactions (Finding 3).\""\n  ]\n}"", ""reason"": ""The chosen labels are reasonable because the contract exhibits multiple arithmetic vulnerabilities fitting SWC-101 and insufficient validation for external calls aligning with SWC-107. These issues were confirmed through both static analysis and code review, indicating systemic weaknesses.""}",0,0,,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x093c77e355467e26e10a49fa5669d16ca73beabd/record.json,1,0,12,1723.491777896881,SWC-101,
0x093ebc9d65e990ab6d615b761ceadac026c865e5,77c6e199-bb2e-495d-a96f-ae7042771adb,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"SWC-101 is justified by multiple findings of integer overflow/underflow vulnerabilities, including critical arithmetic operation issues. SWC-107 is supported by identified reentrancy vulnerabilities in minting and transfer functions, violating the checks-effects-interactions pattern. Evidence: Task 5 and Task 6 identify critical integer overflow issues in arithmetic operations.; Task 2 and Task 4 confirm reentrancy risks in _createToken and transfer functions.; Task 3 notes improper checks-effects-interactions in _checkOnERC721Received.","{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Task 5 and Task 6 identify critical integer overflow issues in arithmetic operations."", ""Task 2 and Task 4 confirm reentrancy risks in _createToken and transfer functions."", ""Task 3 notes improper checks-effects-interactions in _checkOnERC721Received.""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""SWC-101 is justified by multiple findings of integer overflow/underflow vulnerabilities, including critical arithmetic operation issues. SWC-107 is supported by identified reentrancy vulnerabilities in minting and transfer functions, violating the checks-effects-interactions pattern.\"",\n  \""evidence\"": [\n    \""Task 5 and Task 6 identify critical integer overflow issues in arithmetic operations.\"",\n    \""Task 2 and Task 4 confirm reentrancy risks in _createToken and transfer functions.\"",\n    \""Task 3 notes improper checks-effects-interactions in _checkOnERC721Received.\""\n  ]\n}"", ""reason"": ""SWC-101 is justified by multiple findings of integer overflow/underflow vulnerabilities, including critical arithmetic operation issues. SWC-107 is supported by identified reentrancy vulnerabilities in minting and transfer functions, violating the checks-effects-interactions pattern.""}",0,0,,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x093ebc9d65e990ab6d615b761ceadac026c865e5/record.json,1,0,12,1699.9917600154877,SWC-101,
0x095527f5bea113e9575b662c5ba01d990a280f2f,5ba29700-652a-4f09-a9c6-1c482c06c21a,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"The contract exhibits reentrancy vulnerabilities in external calls and violates Checks-Effects-Interactions patterns, directly aligning with SWC-107. Additionally, arithmetic operations lack proper overflow protection, which corresponds to SWC-101. Evidence: Critical reentrancy issue found in Task 1 and Task 2 findings; Checks-Effects-Interactions pattern violation confirmed in Task 2; Integer overflow vulnerability identified in Task 3 and Task 5","{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Critical reentrancy issue found in Task 1 and Task 2 findings"", ""Checks-Effects-Interactions pattern violation confirmed in Task 2"", ""Integer overflow vulnerability identified in Task 3 and Task 5""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The contract exhibits reentrancy vulnerabilities in external calls and violates Checks-Effects-Interactions patterns, directly aligning with SWC-107. Additionally, arithmetic operations lack proper overflow protection, which corresponds to SWC-101.\"",\n  \""evidence\"": [\n    \""Critical reentrancy issue found in Task 1 and Task 2 findings\"",\n    \""Checks-Effects-Interactions pattern violation confirmed in Task 2\"",\n    \""Integer overflow vulnerability identified in Task 3 and Task 5\""\n  ]\n}"", ""reason"": ""The contract exhibits reentrancy vulnerabilities in external calls and violates Checks-Effects-Interactions patterns, directly aligning with SWC-107. Additionally, arithmetic operations lack proper overflow protection, which corresponds to SWC-101.""}",0,0,,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x095527f5bea113e9575b662c5ba01d990a280f2f/record.json,1,0,12,1454.3172690868378,SWC-101,
0x095c0f071fd75875a6b5a1def3f3a993f591080c,bac25c08-be87-4678-9500-cfee3cf83024,completed,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x095c0f071fd75875a6b5a1def3f3a993f591080c/report.md,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x095c0f071fd75875a6b5a1def3f3a993f591080c/record.json,1,0,0,359.1040458679199,SWC-101,
0x09f6d092cbd6cc88eb9d09372cc2df2df170db75,005cfd84-53cc-4ec3-b06f-aecdc5002e4b,completed,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x09f6d092cbd6cc88eb9d09372cc2df2df170db75/report.md,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x09f6d092cbd6cc88eb9d09372cc2df2df170db75/record.json,1,0,0,348.2104232311249,SWC-101,
0x0a09f4709104383688da636a11bcfbf13b1ad2ba,a278e136-52bc-4bff-8db7-0ec10013938c,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"The reentrancy vulnerability (SWC-107) is present as the release() function performs external transfers before state updates, enabling token drainage attacks. The obsolete compiler version (SWC-101) exposes arithmetic risks due to missing Safemath and outdated protections in Solidity 0.4.18. Evidence: release() calls token_reward.transfer() before setting isReleased=true; pragma solidity ^0.4.18 lacks overflow checks and modern security features","{""SWC-101"": 6.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:checked arithmetic"", ""kw:overflow"", ""re:\\boverflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""release() calls token_reward.transfer() before setting isReleased=true"", ""pragma solidity ^0.4.18 lacks overflow checks and modern security features""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The reentrancy vulnerability (SWC-107) is present as the release() function performs external transfers before state updates, enabling token drainage attacks. The obsolete compiler version (SWC-101) exposes arithmetic risks due to missing Safemath and outdated protections in Solidity 0.4.18.\"",\n  \""evidence\"": [\n    \""release() calls token_reward.transfer() before setting isReleased=true\"",\n    \""pragma solidity ^0.4.18 lacks overflow checks and modern security features\""\n  ]\n}"", ""reason"": ""The reentrancy vulnerability (SWC-107) is present as the release() function performs external transfers before state updates, enabling token drainage attacks. The obsolete compiler version (SWC-101) exposes arithmetic risks due to missing Safemath and outdated protections in Solidity 0.4.18.""}",1,3247,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0a09f4709104383688da636a11bcfbf13b1ad2ba/report.md,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0a09f4709104383688da636a11bcfbf13b1ad2ba/record.json,1,0,7,1480.9458067417145,SWC-101,
0x0a2f388763f1e642e8f0c5c7f71d3045eebd88bc,58e77299-70d0-47aa-80d1-2c662457cfc8,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"The contract exhibits integer overflow/underflow vulnerabilities which directly align with SWC-101, and lacks proper reentrancy guards on external calls matching SWC-107. Evidence: Integer overflow identified in Task 5 with high severity impact.; State changes after external calls detected in Task 3 enabling reentrancy.; Cross-function reentrancy risk confirmed in Task 4 between mint functions.","{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 9.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""kw:reentrant"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Integer overflow identified in Task 5 with high severity impact."", ""State changes after external calls detected in Task 3 enabling reentrancy."", ""Cross-function reentrancy risk confirmed in Task 4 between mint functions.""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The contract exhibits integer overflow/underflow vulnerabilities which directly align with SWC-101, and lacks proper reentrancy guards on external calls matching SWC-107.\"",\n  \""evidence\"": [\n    \""Integer overflow identified in Task 5 with high severity impact.\"",\n    \""State changes after external calls detected in Task 3 enabling reentrancy.\"",\n    \""Cross-function reentrancy risk confirmed in Task 4 between mint functions.\""\n  ]\n}"", ""reason"": ""The contract exhibits integer overflow/underflow vulnerabilities which directly align with SWC-101, and lacks proper reentrancy guards on external calls matching SWC-107.""}",0,0,,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0a2f388763f1e642e8f0c5c7f71d3045eebd88bc/record.json,1,0,12,1427.7207889556885,SWC-101,
0x0aa3d1c7838e20790a196d56899fe0bc8b23700f,667235e5-3d91-4ecb-95ea-eb92effc702f,completed,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0aa3d1c7838e20790a196d56899fe0bc8b23700f/report.md,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0aa3d1c7838e20790a196d56899fe0bc8b23700f/record.json,1,0,0,436.2397849559784,SWC-101,
0x0aaf33aecb9b5561fed882abe6c1cbff0c0052fd,0a8a21b8-de97-47f9-a4f9-8d7171a87671,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"SWC-101 applies due to multiple integer overflow/underflow vulnerabilities identified in arithmetic operations using Solidity 0.6.12 without built-in protections. SWC-107 is appropriate because the contract exhibits reentrancy risks in the onSushiReward function, including cross-function reentrancy with malicious reward tokens and an ineffective lock modifier. Evidence: Integer overflow/underflow found in arithmetic operations using BoringMath without safeguards; Reentrancy vulnerability in onSushiReward with unsafe external call patterns; Ineffective lock modifier failing to prevent reentrancy attacks","{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Integer overflow/underflow found in arithmetic operations using BoringMath without safeguards"", ""Reentrancy vulnerability in onSushiReward with unsafe external call patterns"", ""Ineffective lock modifier failing to prevent reentrancy attacks""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""SWC-101 applies due to multiple integer overflow/underflow vulnerabilities identified in arithmetic operations using Solidity 0.6.12 without built-in protections. SWC-107 is appropriate because the contract exhibits reentrancy risks in the onSushiReward function, including cross-function reentrancy with malicious reward tokens and an ineffective lock modifier.\"",\n  \""evidence\"": [\n    \""Integer overflow/underflow found in arithmetic operations using BoringMath without safeguards\"",\n    \""Reentrancy vulnerability in onSushiReward with unsafe external call patterns\"",\n    \""Ineffective lock modifier failing to prevent reentrancy attacks\""\n  ]\n}"", ""reason"": ""SWC-101 applies due to multiple integer overflow/underflow vulnerabilities identified in arithmetic operations using Solidity 0.6.12 without built-in protections. SWC-107 is appropriate because the contract exhibits reentrancy risks in the onSushiReward function, including cross-function reentrancy with malicious reward tokens and an ineffective lock modifier.""}",0,0,,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0aaf33aecb9b5561fed882abe6c1cbff0c0052fd/record.json,1,0,12,1535.8977160453796,SWC-101,
0x0ac9f2dde31eeee4ffb3f2de5578fae7c97b5755,2b40628d-aa41-4ccb-a7ab-0258857f26ae,completed,deepseek_school,SWC-107,1,0,rule_multi,"SWC-107 is appropriate because the mint function performs an external call via _safeMint before updating the _tokenInfos state, which violates the checks-effects-interactions pattern. This sequence creates a reentrancy risk where an attacker could manipulate contract state during token transfer. Evidence: External call to _safeMint occurs before _tokenInfos state updates in LissajousToken.mint; Impact allows re-entry to mint additional tokens or manipulate state; Finding explicitly identifies reentrancy vulnerability with high severity","{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""External call to _safeMint occurs before _tokenInfos state updates in LissajousToken.mint"", ""Impact allows re-entry to mint additional tokens or manipulate state"", ""Finding explicitly identifies reentrancy vulnerability with high severity""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""SWC-107 is appropriate because the mint function performs an external call via _safeMint before updating the _tokenInfos state, which violates the checks-effects-interactions pattern. This sequence creates a reentrancy risk where an attacker could manipulate contract state during token transfer.\"",\n  \""evidence\"": [\n    \""External call to _safeMint occurs before _tokenInfos state updates in LissajousToken.mint\"",\n    \""Impact allows re-entry to mint additional tokens or manipulate state\"",\n    \""Finding explicitly identifies reentrancy vulnerability with high severity\""\n  ]\n}"", ""reason"": ""SWC-107 is appropriate because the mint function performs an external call via _safeMint before updating the _tokenInfos state, which violates the checks-effects-interactions pattern. This sequence creates a reentrancy risk where an attacker could manipulate contract state during token transfer.""}",1,2290,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0ac9f2dde31eeee4ffb3f2de5578fae7c97b5755/report.md,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0ac9f2dde31eeee4ffb3f2de5578fae7c97b5755/record.json,1,0,4,492.9929337501526,SWC-101,
0x0ae91d1a50d1e9f7b4dc55fca626f8430234066b,209a0a10-5ab0-4c3d-9125-496bbb18704b,completed,deepseek_school,SWC-101,1,0,rule_multi,"The SWC-101 label is justified due to the use of Solidity 0.4.21, which is outdated and lacks modern overflow protections. Multiple arithmetic operations exist without sufficient safeguards, and the SafeMath implementation uses outdated assert statements. Evidence: Line 1: pragma solidity ^0.4.21 (outdated compiler version); SafeMath mul function uses assert (line 48); No overflow checks in token transfer operations (lines 118, 133)","{""SWC-101"": 4.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""re:\\boverflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},"{""evidence"": [""Line 1: pragma solidity ^0.4.21 (outdated compiler version)"", ""SafeMath mul function uses assert (line 48)"", ""No overflow checks in token transfer operations (lines 118, 133)""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The SWC-101 label is justified due to the use of Solidity 0.4.21, which is outdated and lacks modern overflow protections. Multiple arithmetic operations exist without sufficient safeguards, and the SafeMath implementation uses outdated assert statements.\"",\n  \""evidence\"": [\n    \""Line 1: pragma solidity ^0.4.21 (outdated compiler version)\"",\n    \""SafeMath mul function uses assert (line 48)\"",\n    \""No overflow checks in token transfer operations (lines 118, 133)\""\n  ]\n}"", ""reason"": ""The SWC-101 label is justified due to the use of Solidity 0.4.21, which is outdated and lacks modern overflow protections. Multiple arithmetic operations exist without sufficient safeguards, and the SafeMath implementation uses outdated assert statements.""}",1,3026,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0ae91d1a50d1e9f7b4dc55fca626f8430234066b/report.md,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0ae91d1a50d1e9f7b4dc55fca626f8430234066b/record.json,1,0,6,445.05017614364624,SWC-101,
0x0af29702f832bee71bd6ee6b77cec87fcdd4641f,95cb7d41-df15-48da-b558-f7ae8ba29e68,completed,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},0,0,,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0af29702f832bee71bd6ee6b77cec87fcdd4641f/record.json,1,0,0,3.5640268325805664,SWC-101,
0x0af2ad636b6d396f9789c3427381fcb2f110e262,89f5b71f-565c-4f3c-af36-cd16e6abb5b1,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"The contract contains multiple high-severity reentrancy vulnerabilities (SWC-107) due to external calls before state changes, and integer overflow risks (SWC-101) from unsafe arithmetic operations despite SafeMath usage in some areas. Evidence: Reentrancy found in deposit/withdraw functions violating checks-effects-interactions; External calls to tokens without proper safeguards enable reentrancy attacks; Integer overflow/underflow risks identified in arithmetic operations","{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Reentrancy found in deposit/withdraw functions violating checks-effects-interactions"", ""External calls to tokens without proper safeguards enable reentrancy attacks"", ""Integer overflow/underflow risks identified in arithmetic operations""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The contract contains multiple high-severity reentrancy vulnerabilities (SWC-107) due to external calls before state changes, and integer overflow risks (SWC-101) from unsafe arithmetic operations despite SafeMath usage in some areas.\"",\n  \""evidence\"": [\n    \""Reentrancy found in deposit/withdraw functions violating checks-effects-interactions\"",\n    \""External calls to tokens without proper safeguards enable reentrancy attacks\"",\n    \""Integer overflow/underflow risks identified in arithmetic operations\""\n  ]\n}"", ""reason"": ""The contract contains multiple high-severity reentrancy vulnerabilities (SWC-107) due to external calls before state changes, and integer overflow risks (SWC-101) from unsafe arithmetic operations despite SafeMath usage in some areas.""}",0,0,,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0af2ad636b6d396f9789c3427381fcb2f110e262/record.json,1,0,12,1587.1820940971375,SWC-101,
0x0b74978ff389f2c720fbf5827ab848b447cccc6b,627c293c-74a8-462e-a12f-ebf849f76f71,completed,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0b74978ff389f2c720fbf5827ab848b447cccc6b/report.md,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0b74978ff389f2c720fbf5827ab848b447cccc6b/record.json,1,0,0,398.7725510597229,SWC-101|SWC-107,
0x0b836c1cb3500ce94840e437ca1453f6973f4afc,c4378727-7051-474d-a37a-3dfe5cad0bc1,completed,deepseek_school,SWC-101|SWC-107,2,0,rule_multi,"The contract has a clear reentrancy vulnerability in the withdraw function due to violation of checks-effects-interactions pattern, corresponding to SWC-107. Additionally, access control issues with missing or incorrect owner modifiers align with SWC-101. Evidence: Finding 3 confirms CEI violation in withdraw function (external call before state change); Finding 6 and 7 identify critical access control flaws in Ownable implementation; Finding 9 shows maxSupply validation issues creating access control risks","{""SWC-101"": 8.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 8.0, ""SWC-115"": 0.0}","{""SWC-101"": [""kw:overflow"", ""kw:underflow"", ""re:\\boverflow\\b"", ""re:\\bunderflow\\b""], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [""kw:reentrancy"", ""re:\\bre-?entran"", ""re:reentrancy""], ""SWC-115"": []}",{},"{""evidence"": [""Finding 3 confirms CEI violation in withdraw function (external call before state change)"", ""Finding 6 and 7 identify critical access control flaws in Ownable implementation"", ""Finding 9 shows maxSupply validation issues creating access control risks""], ""ok"": true, ""raw"": ""{\n  \""reason\"": \""The contract has a clear reentrancy vulnerability in the withdraw function due to violation of checks-effects-interactions pattern, corresponding to SWC-107. Additionally, access control issues with missing or incorrect owner modifiers align with SWC-101.\"",\n  \""evidence\"": [\n    \""Finding 3 confirms CEI violation in withdraw function (external call before state change)\"",\n    \""Finding 6 and 7 identify critical access control flaws in Ownable implementation\"",\n    \""Finding 9 shows maxSupply validation issues creating access control risks\""\n  ]\n}"", ""reason"": ""The contract has a clear reentrancy vulnerability in the withdraw function due to violation of checks-effects-interactions pattern, corresponding to SWC-107. Additionally, access control issues with missing or incorrect owner modifiers align with SWC-101.""}",0,0,,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0b836c1cb3500ce94840e437ca1453f6973f4afc/record.json,1,0,12,1400.9592308998108,SWC-101,
0x0bcec82fca03b2b28372e5e09f118b6575f1678d,617a1abd-4374-4026-bdb5-7ab4bc1b7c21,completed,deepseek_school,,0,1,no_signal,No rule hit.,"{""SWC-101"": 0.0, ""SWC-105"": 0.0, ""SWC-106"": 0.0, ""SWC-107"": 0.0, ""SWC-115"": 0.0}","{""SWC-101"": [], ""SWC-105"": [], ""SWC-106"": [], ""SWC-107"": [], ""SWC-115"": []}",{},{},1,2,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0bcec82fca03b2b28372e5e09f118b6575f1678d/report.md,0,,/Users/hh/MacCodes/reaserch/demo01/test/results/20260303_010424/deepseek_school/contracts/0x0bcec82fca03b2b28372e5e09f118b6575f1678d/record.json,1,0,0,467.44513511657715,SWC-101,
